delay0,distance0,evm0,ber0,ser0,startingx_idx0,delay1,distance1,evm1,ber1,ser1,startingx_idx1,delay2,distance2,evm2,ber2,ser2,startingx_idx2
-97998.5,0.4104773465987819,-16.647723613236817,0.005405405405405406,0.021621621621621623,20084.0,-98001.3,1.0999999999985448,-18.429841117597334,0.00037537537537537537,0.0015015015015015015,20085.0,-98000.59999999999,-0.368983044201741,-18.84015765605596,0.00045045045045045046,0.0018018018018018018,16258.0
-97997.8,0.6203320671993424,-16.588089198396467,0.0025525525525525524,0.01021021021021021,20084.0,-98001.5,1.0400415084041015,-16.76710712547806,0.0016516516516516516,0.006606606606606606,20085.0,-103520.0,-1655.0434757294024,6.450543261282531,0.4948198198198198,0.9321321321321321,5515.0
-97996.8,0.9201245251970249,-18.85418192891415,0.0008258258258258258,0.003303303303303303,20084.0,-98001.5,1.0400415084041015,-17.91324856400504,0.0017267267267267268,0.006906906906906907,20085.0,-97995.8,1.0700207541958662,-16.90229022270308,0.0005255255255255255,0.002102102102102102,17523.0
-97998.59999999999,0.3804981007997412,-17.613313014124767,0.0009009009009009009,0.0036036036036036037,20084.0,-98001.1,1.159958491600264,-19.82685702008019,0.0005255255255255255,0.002102102102102102,20085.0,-98000.4,-0.3090245526036597,-17.844689810057464,0.0009009009009009009,0.0036036036036036037,15784.0
-97998.0,0.5603735755976231,-18.779265114375498,0.0015015015015015015,0.006006006006006006,20084.0,-98001.6,1.0100622626014228,-19.033379264191908,0.0005255255255255255,0.002102102102102102,20085.0,-97995.9,1.0400415083968255,-14.600043348558193,0.00578078078078078,0.02312312312312312,5585.0
-97997.5,0.7102698046001024,-18.972020980656296,0.00037537537537537537,0.0015015015015015015,20084.0,-98001.8,0.9501037709997036,-17.950302686926616,0.000975975975975976,0.003903903903903904,20085.0,-97996.09999999999,0.9800830167987442,-18.74450008775584,7.507507507507507e-05,0.0003003003003003003,8798.0
-97998.0,0.5603735755976231,-18.882653005404904,0.000975975975975976,0.003903903903903904,20084.0,-98001.8,0.9501037709997036,-15.501295907216694,0.005555555555555556,0.022222222222222223,20085.0,-97996.09999999999,0.9800830167987442,-19.534876414437562,0.00022522522522522523,0.0009009009009009009,1169.0
-97997.0,0.8601660335989436,-15.617615851189441,0.0075075075075075074,0.03003003003003003,20084.0,-98001.8,0.9501037709997036,-16.584372503827694,0.004954954954954955,0.01951951951951952,20085.0,-98001.2,-0.5488585190032609,-17.518460637010765,0.0017267267267267268,0.006906906906906907,11066.0
-97996.6,0.9800830167987442,-18.534906378351614,0.0005255255255255255,0.002102102102102102,20084.0,-98001.9,0.9201245252043009,-17.471341701543288,0.0016516516516516516,0.006606606606606606,20085.0,-98001.2,-0.5488585190032609,-19.718515463120877,0.0003003003003003003,0.0012012012012012011,19041.0
-97997.40000000001,0.740249050399143,-19.17644390442503,0.0006756756756756757,0.002702702702702703,20084.0,-98001.5,1.0400415084041015,-18.320813413837964,0.0007507507507507507,0.003003003003003003,20085.0,-98000.8,-0.4289415358034603,-19.514962286881154,0.0,0.0,16692.0
-97997.5,0.7102698046001024,-17.923056654602835,0.001051051051051051,0.004204204204204204,20084.0,-98001.5,1.0400415084041015,-19.779675384404104,0.00022522522522522523,0.0009009009009009009,20085.0,-98000.8,-0.4289415358034603,-19.434949955798157,0.0007507507507507507,0.003003003003003003,7095.0
-97997.09999999999,0.830186787799903,-18.883064708452068,0.0003003003003003003,0.0012012012012012011,20084.0,-98002.0,0.8901452794016222,-20.140807184207464,0.00022522522522522523,0.0009009009009009009,20085.0,-97996.2,0.9501037709960656,-17.722470233200895,0.0005255255255255255,0.002102102102102102,11041.0
-97998.5,0.4104773465987819,-18.22353039814819,0.00045045045045045046,0.0018018018018018018,20084.0,-98001.7,0.9800830168023822,-18.049936632675866,7.507507507507507e-05,0.0003003003003003003,20085.0,-97996.0,1.0100622625977849,-18.388624739939388,0.00015015015015015014,0.0006006006006006006,6433.0
-97996.9,0.8901452794016222,-18.502649547333714,0.0007507507507507507,0.003003003003003003,20084.0,-98001.9,0.9201245252043009,-18.68470607756138,0.0013513513513513514,0.005405405405405406,20085.0,-97996.09999999999,0.9800830167987442,-15.225336477868847,0.0045045045045045045,0.018018018018018018,10533.0
-97998.20000000001,0.5004150839959038,-19.11710304514636,0.0003003003003003003,0.0012012012012012011,20084.0,-98001.8,0.9501037709997036,-18.45988989501011,0.0009009009009009009,0.0036036036036036037,20085.0,-97996.0,1.0100622625977849,-16.85312531902841,0.0034534534534534536,0.013813813813813814,10266.0
-97998.3,0.47043583820050117,-18.25324492095415,0.0008258258258258258,0.003303303303303303,20084.0,-98001.7,0.9800830168023822,-19.346266553933734,0.0,0.0,20085.0,-98001.0,-0.4889000274015416,-18.811913027050572,0.0009009009009009009,0.0036036036036036037,15201.0
-97997.5,0.7102698046001024,-17.947606633554,0.0012762762762762762,0.005105105105105105,20084.0,-98002.0,0.8901452794016222,-18.640129746844845,0.0011261261261261261,0.0045045045045045045,20085.0,-97996.2,0.9501037709960656,-19.486810096444593,0.0009009009009009009,0.0036036036036036037,13870.0
