delay0,distance0,evm0,ber0,ser0,startingx_idx0,delay1,distance1,evm1,ber1,ser1,startingx_idx1,delay2,distance2,evm2,ber2,ser2,startingx_idx2
3203.0999999999995,29741.231335499197,-16.844771787284675,0.0013513513513513514,0.005405405405405406,20084.0,3198.7999999999997,29741.111418515997,-15.689130872193092,0.003303303303303303,0.013213213213213212,20085.0,3199.4000000000005,29739.5524977344,-16.796756405372793,0.001951951951951952,0.007807807807807808,13972.0
3203.7,29741.411210973994,-17.04038403120096,0.0007507507507507507,0.003003003003003003,20084.0,3199.2,29741.231335499197,-17.068233379401626,0.002852852852852853,0.011411411411411412,20085.0,3204.8,29741.1713770076,-19.251058790563,0.00015015015015015014,0.0006006006006006006,9788.0
3203.6,29741.381231728195,-18.305616214856038,0.0008258258258258258,0.003303303303303303,20084.0,3199.0999999999995,29741.201356253398,-17.1857438361137,0.0015765765765765765,0.006306306306306306,20085.0,3199.8,29739.6724147176,-17.71449994960558,0.0011261261261261261,0.0045045045045045045,5251.0
3203.0999999999995,29741.231335499197,-17.946145875736434,0.0012762762762762762,0.005105105105105105,20084.0,3199.2,29741.231335499197,-17.970538127435077,0.0005255255255255255,0.002102102102102102,20085.0,3199.8,29739.6724147176,-16.88079199863217,0.003153153153153153,0.012612612612612612,4601.0
3203.5000000000005,29741.351252482396,-16.389744363421585,0.006081081081081081,0.024324324324324326,20084.0,3199.2999999999997,29741.261314745,-16.990356603791437,0.0036036036036036037,0.014414414414414415,20085.0,3200.0,29739.732373209197,-18.44000216955459,0.0005255255255255255,0.002102102102102102,2332.0
3203.3,29741.291293990795,-17.16956288745408,0.0009009009009009009,0.0036036036036036037,20084.0,3199.2,29741.231335499197,-16.453728320647222,0.003003003003003003,0.012012012012012012,20085.0,3204.8,29741.1713770076,-16.944007234491785,0.0017267267267267268,0.006906906906906907,9430.0
3202.9999999999995,29741.201356253394,-17.142513701818388,0.0016516516516516516,0.006606606606606606,20084.0,3199.2,29741.231335499197,-17.185292605456986,0.002177177177177177,0.008708708708708709,20085.0,3199.9,29739.7023939634,-17.518789181990297,0.0015765765765765765,0.006306306306306306,1205.0
3203.4,29741.321273236594,-18.29442158598186,0.0007507507507507507,0.003003003003003003,20084.0,3198.9,29741.1413977618,-16.876225299199607,0.0037537537537537537,0.015015015015015015,20085.0,3204.5000000000005,29741.081439270198,-17.349289043165186,0.0018018018018018018,0.007207207207207207,13021.0
3202.5,29741.051460024395,-15.337766533121082,0.003228228228228228,0.012912912912912912,20084.0,3198.9,29741.1413977618,-15.1131488682717,0.0036036036036036037,0.014414414414414415,20085.0,3199.6000000000004,29739.612456225997,-19.186026080014923,0.00022522522522522523,0.0009009009009009009,2225.0
3202.7,29741.111418515997,-16.936035465959815,0.002852852852852853,0.011411411411411412,20084.0,3198.9,29741.1413977618,-18.62380918774151,0.0007507507507507507,0.003003003003003003,20085.0,3204.4000000000005,29741.0514600244,-17.955412975127622,0.0008258258258258258,0.003303303303303303,4633.0
3203.0999999999995,29741.231335499197,-17.268152277748605,0.004354354354354354,0.017417417417417418,20084.0,3198.9,29741.1413977618,-17.926794308142973,0.0011261261261261261,0.0045045045045045045,20085.0,3199.5000000000005,29739.5824769802,-17.273514756328495,0.0013513513513513514,0.005405405405405406,4596.0
3202.9999999999995,29741.201356253394,-19.35008517702435,7.507507507507507e-05,0.0003003003003003003,20084.0,3198.9,29741.1413977618,-17.04243069090146,0.0022522522522522522,0.009009009009009009,20085.0,3199.6000000000004,29739.612456225997,-17.55942052786327,0.00045045045045045046,0.0018018018018018018,833.0
3202.9999999999995,29741.201356253394,-17.029288629431527,0.0016516516516516516,0.006606606606606606,20084.0,3198.9,29741.1413977618,-17.539352865620398,0.002027027027027027,0.008108108108108109,20085.0,3199.6000000000004,29739.612456225997,-17.514752320541145,0.0012012012012012011,0.004804804804804805,9520.0
3202.7,29741.111418515997,-18.10572548893761,0.0015015015015015015,0.006006006006006006,20084.0,3198.7,29741.081439270198,-16.567162399647778,0.002102102102102102,0.008408408408408409,20085.0,3199.5000000000005,29739.5824769802,-17.482855364126163,0.001051051051051051,0.004204204204204204,10963.0
